anno	mese	provincia	comune	giorno_settimana	ora	organo_di_rilevazione	organo_coordinatore	localizzazione_incidente	denominazione_della_strada	progressivo_chilometrico	tronco_di_strada_o_autostrada	tipo_di_strada	pavimentazione	intersezione_o_non_interse1	fondo_stradale	segnaletica	condizioni_meteorologiche	natura_incidente	tipo_veicolo_a	tipo_veicoli__b_	tipo_veicolo__c_	cilindrata__veicolo__a_	cilindrata__veicolo__b_	cilindrata__veicolo__c_	peso_totale_a_pieno_carico2	peso_totale_a_pieno_carico3	peso_totale_a_pieno_carico4	veicolo__a____circostanze_5	veicolo__a____circostanze_6	veicolo__b____circostanze_7	veicolo__b____circostanze_8	immatricolazione_veicolo__a_	immatricolazione_veicolo__b_	immatricolazione_veicolo__c_	veicolo__a___et__conducente	veicolo__a___sesso_conducente	veicolo__a___esito_conducente	veicolo__a___patente_condu9	veicolo__a___anno_rilascio10	veicolo__a___passeggeri_an11	veicolo__a___et__passegger12	veicolo__a___sesso_passegg13	veicolo__a___esito_passegg14	veicolo__a___et__passegger15	veicolo__a___sesso_passegg16	veicolo__a___esito_passegg17	veicolo__a___et__passegger18	veicolo__a___sesso_passegg19	veicolo__a___esito_passegg20	veicolo__a___et__passegger21	veicolo__a___sesso_passegg22	veicolo__a___altri_passegg23	veicolo__a___altri_passegg24	veicolo__a___altri_passegg25	veicolo__a___altri_passegg26	veicolo__b___et__conducente	veicolo__b___sesso_conducente	veicolo__b___esito_conducente	veicolo__b___patente_condu27	veicolo__b___anno_rilascio28	veicolo__b___passeggeri_an29	veicolo__b___et__passegger30	veicolo__b___sesso_passegg31	veicolo__b___esito_passegg32	veicolo__b___et__passegger33	veicolo__b___sesso_passegg34	veicolo__b___esito_passegg35	veicolo__b___et__passegger36	veicolo__b___sesso_passegg37	veicolo__b___esito_passegg38	veicolo__b___et__passegger39	veicolo__b___sesso_passegg40	veicolo__b___altri_passegg41	veicolo__b___altri_passegg42	veicolo__b___altri_passegg43	veicolo__b___altri_passegg44	veicolo__c___et__conducente	veicolo__c___sesso_conducente	veicolo__c___esito_conducente	veicolo__c___patente_condu45	veicolo__c___anno_rilascio46	veicolo__c___passeggeri_an47	veicolo__c___et__passegger48	veicolo__c___sesso_passegg49	veicolo__c___esito_passegg50	veicolo__c___et__passegger51	veicolo__c___sesso_passegg52	veicolo__c___esito_passegg53	veicolo__c___et__passegger54	veicolo__c___sesso_passegg55	veicolo__c___esito_passegg56	veicolo__c___et__passegger57	veicolo__c___sesso_passegg58	veicolo__c___altri_passegg59	veicolo__c___altri_passegg60	veicolo__c___altri_passegg61	veicolo__c___altri_passegg62	pedone_morto_1__sesso	pedone_morto_1__et_	pedone_ferito_1__sesso	pedone_ferito_1__et_	pedone_morto_2__sesso	pedone_morto_2__et_	pedone_ferito_2__sesso	pedone_ferito_2__et_	pedone_morto_3__sesso	pedone_morto_3__et_	pedone_ferito_3__sesso	pedone_ferito_3__et_	pedone_morto_4__sesso	pedone_morto_4__et_	pedone_ferito_4__sesso	pedone_ferito_4__et_	altri_veicoli_coinvolti	morti_maschi_coinvolti_su_63	morti_femmine_coinvolti_su64	feriti_maschi_coinvolti_su65	feriti_femmine_coinvolti_s66	morti_entro_24_ore	morti_entro_30_giorni	feriti	numero	peso
10	12	098	016	3	03	2	2	5	027	004	12	2	1	07	2	1	3	10	01	  	  	     	     	     	    	    	    	00	  	00	  	08	  	  	07	1	1	2	09	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168005	  4.294117647
10	04	098	017	5	24	2	2	1	   	000	12	2	1	08	2	3	3	08	01	  	  	     	     	     	    	    	    	61	  	65	  	06	  	  	05	1	2	2	08	2	05	3	2	05	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168008	  1.000000000
10	08	098	019	3	21	2	2	5	234	043	12	2	1	03	1	4	1	03	01	16	  	     	     	     	    	    	    	06	  	11	  	98	01	  	09	1	1	3	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	5	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168016	  4.294117647
10	07	098	019	1	19	2	0	5	234	042	12	2	1	07	1	4	1	10	01	  	  	1200 	     	     	    	    	    	71	  	75	  	99	  	  	09	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168019	  4.294117647
10	07	098	019	3	08	2	2	1	   	000	12	1	1	03	1	4	1	03	14	01	  	     	     	     	    	    	    	01	  	06	  	  	09	  	07	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168021	  4.294117647
10	10	098	019	6	03	2	2	1	   	000	12	2	1	01	1	4	1	02	01	01	  	     	     	     	    	    	    	06	  	16	  	99	03	  	07	1	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168027	  4.294117647
10	10	098	021	1	20	2	2	5	235	028	12	2	1	07	1	4	1	04	01	01	01	     	     	     	    	    	    	20	  	22	  	08	02	10	06	1	2	2	10	2	05	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	08	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	4	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	168034	  4.294117647
10	09	098	025	2	17	2	2	5	235	045	12	2	1	07	1	4	1	04	09	09	  	     	     	     	    	    	    	22	  	20	  	04	07	  	10	1	2	5	82	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	5	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168038	  4.294117647
10	04	098	027	6	18	4	2	2	016	003	12	2	1	08	2	4	3	10	01	  	  	     	     	     	    	    	    	71	  	75	  	06	  	  	08	1	2	3	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168039	  5.894736842
10	09	098	028	3	12	4	0	1	   	000	12	2	1	01	1	4	1	02	01	14	  	1400 	     	     	    	    	    	05	  	01	  	07	  	  	06	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	9	  	2	02	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168048	  5.894736842
10	08	098	031	2	18	2	2	5	025	002	12	2	1	07	1	4	1	01	01	01	  	     	     	     	    	    	    	36	  	20	  	04	99	  	08	1	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	78	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168060	  4.294117647
10	05	098	031	2	19	4	4	1	   	000	12	2	1	07	1	4	1	12	14	  	  	     	     	     	    	    	    	76	  	75	  	  	  	  	11	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168064	  1.000000000
10	05	098	031	1	14	4	4	1	   	000	12	2	1	01	2	4	1	04	01	01	01	     	1910 	1400 	    	    	    	01	  	11	  	01	01	02	05	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	07	2	05	3	 	  	 	 	  	 	 	  	 	  	  	  	  	10	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168065	  5.894736842
10	05	098	031	5	14	4	4	1	   	000	12	2	1	01	1	2	1	02	01	01	  	1300 	1300 	     	    	    	    	06	  	01	  	10	  	  	08	2	1	2	97	2	05	4	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168068	  5.894736842
10	05	098	031	6	11	4	4	1	   	000	12	1	1	01	1	4	1	02	08	14	  	     	     	     	    	    	    	05	  	01	  	06	  	  	08	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168072	  5.894736842
10	05	098	031	5	11	4	4	6	009	294	12	2	1	07	1	4	1	04	08	16	  	     	0659 	     	    	    	    	37	  	23	  	02	07	  	08	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168077	  5.894736842
10	03	098	031	5	20	4	4	6	009	298	12	3	1	08	1	4	1	02	01	01	  	1580 	1992 	     	    	    	    	23	  	35	  	00	06	  	06	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168086	  5.894736842
10	02	098	031	2	12	4	4	1	   	000	12	1	1	01	2	4	1	02	01	14	  	0998 	     	     	    	    	    	06	  	07	  	04	  	  	08	2	1	6	92	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168093	  5.894736842
10	06	098	031	3	07	2	2	4	000	001	12	1	1	07	1	4	1	01	01	12	  	     	     	     	    	    	    	20	  	35	  	07	08	  	10	1	1	3	95	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	5	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168094	  4.294117647
10	02	098	031	5	15	4	4	1	   	000	12	2	1	07	5	4	5	04	01	01	  	1992 	1242 	     	    	    	    	20	  	23	  	06	07	  	11	1	1	6	05	2	11	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	93	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168098	  5.894736842
10	01	098	031	2	18	4	4	1	   	000	12	2	1	01	1	4	1	05	01	  	  	1100 	     	     	    	    	    	49	  	53	  	99	  	  	09	2	1	2	80	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168102	  1.000000000
10	10	098	031	7	19	2	0	5	115	002	12	2	1	08	2	4	3	10	01	  	  	     	     	     	    	    	    	71	  	73	  	98	  	  	08	1	2	2	93	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168104	  4.294117647
10	04	098	031	1	09	4	4	6	009	294	12	2	1	07	1	4	1	04	01	01	01	1242 	1896 	1242 	    	    	    	22	  	20	  	04	00	01	09	2	2	2	85	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	92	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	2	79	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168108	  5.894736842
10	01	098	031	6	24	2	2	5	025	001	12	2	1	08	4	4	2	10	01	  	  	     	     	     	    	    	    	00	  	00	  	09	  	  	05	2	2	2	09	2	05	3	2	05	3	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168120	  4.294117647
10	01	098	031	1	08	4	4	1	   	000	12	2	1	03	2	4	1	05	01	  	  	1900 	     	     	    	    	    	49	  	53	  	  	  	  	08	1	1	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	12	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168123	  5.894736842
10	04	098	031	3	12	4	4	1	   	000	12	1	1	01	1	2	1	02	01	15	  	2231 	     	     	    	    	    	05	  	01	  	07	08	  	08	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	0	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168126	  5.894736842
10	07	098	032	1	16	2	0	5	140	002	12	3	1	07	1	4	1	01	01	01	  	     	     	     	    	    	    	35	  	23	  	09	01	  	09	1	1	2	94	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168132	  4.294117647
10	08	098	032	7	23	2	2	1	   	000	12	2	1	03	2	4	3	02	01	01	  	     	     	     	    	    	    	01	  	04	  	04	01	  	06	1	2	2	07	2	06	3	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	2	09	2	06	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	168134	  4.294117647
10	10	098	032	1	08	2	0	1	   	001	12	2	1	02	1	4	1	02	01	01	  	     	     	     	    	    	    	06	  	05	  	98	06	  	06	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	91	 	  	 	2	02	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168136	  1.000000000
10	08	098	032	6	04	2	0	5	115	004	12	2	1	08	1	4	1	10	01	  	  	     	     	     	    	    	    	71	  	76	  	06	  	  	08	2	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168139	  4.294117647
10	11	098	034	6	10	2	2	6	009	287	12	2	1	07	1	4	1	03	10	14	  	     	     	     	    	    	    	00	  	00	  	03	  	  	08	1	1	5	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168143	  4.294117647
10	10	098	035	3	13	4	0	1	   	000	12	2	1	07	1	4	1	05	01	  	  	1596 	     	     	0012	    	    	40	  	55	  	04	  	  	09	2	1	2	80	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	03	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168146	  5.894736842
10	06	098	038	3	10	2	0	2	196	000	12	2	1	01	1	4	1	02	01	14	  	1900 	     	     	    	    	    	04	  	16	  	92	  	  	12	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	9	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168154	  4.294117647
10	08	098	040	1	16	4	2	5	202	002	12	2	1	08	1	4	1	01	01	16	  	     	     	     	    	    	    	20	  	31	  	99	08	  	08	2	2	2	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168156	  5.894736842
10	04	098	040	7	18	2	2	5	016	002	12	2	1	02	1	4	1	10	16	  	  	     	     	     	    	    	    	70	  	70	  	08	  	  	08	1	2	2	90	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168157	  4.294117647
10	07	098	041	4	18	4	0	1	   	000	12	3	1	03	1	4	1	02	14	14	  	     	     	     	    	    	    	01	  	06	  	  	  	  	08	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	03	2	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168167	  1.000000000
10	06	098	041	3	18	2	0	5	138	002	12	2	1	07	1	4	1	02	01	17	  	     	     	     	    	    	    	20	  	22	  	09	05	  	06	1	1	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	5	07	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168171	  4.294117647
10	08	098	041	5	20	2	0	1	   	000	12	2	1	01	1	4	1	03	01	15	  	     	     	     	    	    	    	05	  	01	  	06	78	  	09	1	1	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	2	08	 	  	 	2	07	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	168174	  4.294117647
10	11	098	042	3	12	2	2	1	   	000	12	2	1	07	1	1	1	02	01	15	  	     	     	     	    	    	    	20	  	35	  	01	08	  	08	1	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168177	  1.000000000
10	10	098	045	6	19	2	2	5	235	030	12	2	1	07	2	4	3	03	01	08	  	     	     	     	    	    	    	20	  	35	  	06	96	  	09	2	2	2	85	2	08	4	2	03	3	2	03	3	2	02	4	  	  	  	  	09	1	1	3	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	05	168183	  4.294117647
10	04	098	046	3	18	2	0	5	115	008	12	3	1	07	1	4	1	04	01	01	01	     	     	     	    	    	    	22	  	22	  	05	05	07	08	2	1	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	05	2	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168186	  4.294117647
10	08	098	046	5	01	2	0	5	017	001	12	2	1	07	2	4	3	10	15	  	  	0050 	     	     	    	    	    	71	  	72	  	09	  	  	08	1	2	8	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168189	  4.294117647
10	11	098	048	1	13	2	0	6	009	293	12	2	1	03	1	4	1	02	01	01	  	     	     	     	    	    	    	01	  	05	  	01	02	  	06	2	2	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	04	2	07	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	168196	  4.294117647
10	03	098	049	2	10	2	0	6	009	267	12	2	1	07	1	4	1	04	01	08	08	     	     	     	    	    	    	22	  	20	  	97	99	08	09	1	1	2	78	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	1	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	3	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168204	  4.294117647
10	10	098	050	6	20	4	2	1	   	000	12	2	1	01	2	4	1	10	01	  	  	     	     	     	    	    	    	00	  	00	  	00	  	  	08	2	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168207	  5.894736842
10	05	098	050	2	14	4	2	1	   	000	12	2	1	03	1	4	1	02	01	01	  	     	     	     	    	    	    	05	  	01	  	00	08	  	11	1	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	2	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168212	  5.894736842
10	10	098	050	3	22	2	2	2	017	000	12	2	1	02	1	4	1	10	01	  	  	     	     	     	    	    	    	00	  	00	  	97	  	  	11	1	1	5	07	2	08	3	2	08	3	2	08	4	2	13	3	  	  	  	01	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	05	168215	  4.294117647
10	06	098	050	6	19	4	2	1	   	000	12	2	1	01	1	4	1	02	16	14	  	0500 	     	     	    	    	    	00	  	00	  	09	  	  	09	1	1	2	83	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	168221	  1.000000000
